label,index,x,y
source_frame,0,6352.0934900755,4735.4658883339
source_frame,1,3618.6729417987,5839.9734124801
source_frame,2,3569.0148323455,7263.2664937099
source_frame,3,6283.7422436026,5448.3963672407
source_frame,4,6531.7962326405,1174.4868890072
source_frame,5,3644.3504431068,7711.4612704055
source_frame,6,3640.4920666696,7244.0587958093
source_frame,7,6461.6091276384,2256.0101054167
source_frame,8,6359.9991295953,5110.2749942936
source_frame,9,6356.7381205143,5245.4663309827
source_frame,10,6404.6385906728,3654.9110154769
source_frame,11,5481.9644089025,7138.6245352286
source_frame,12,6346.8999399460,6602.8670453321
source_frame,13,6478.4193511212,1888.2659001566
source_frame,14,6404.5556511824,4409.1088731937
source_frame,15,3631.2033128229,4955.5897675056
source_frame,16,6315.6760914485,5501.3158497642
source_frame,17,4221.0767090212,7127.5471130281
source_frame,18,6459.6605666457,1547.0696806621
source_frame,19,3695.6957414801,4433.7529720260
source_frame,20,3983.5137170544,976.0309811270
source_frame,21,5504.6845589014,4411.2730839893
source_frame,22,6307.9266294016,6827.4574526790
source_frame,23,3660.4070257152,4205.4516386807
source_frame,24,3611.2964114430,8001.6899881697
source_frame,25,3645.6136349593,7090.6926928390
source_frame,26,3627.2158142553,2850.0919284111
source_frame,27,5388.7204525890,2350.9747196470
source_frame,28,6158.4482547210,7072.9861039878
source_frame,29,6337.7253040451,6653.6929367439
source_frame,30,3446.2139846233,3045.3469286972
source_frame,31,3668.3783215324,3732.7773552905
source_frame,32,3616.4182889871,5860.6413340040
source_frame,33,6269.3441609536,4401.7266761370
source_frame,34,3563.7157426171,7618.3482774215
source_frame,35,6409.3543100304,1040.8477847481
source_frame,36,3634.5984411830,3172.0136660642
source_frame,37,4471.7227085681,7758.3902541339
source_frame,38,3619.3274211641,6014.5372115171
source_frame,39,4364.9414519137,7825.7547844218
source_frame,40,6371.6531433075,2632.6916147402
source_frame,41,5152.3250145837,987.6086197250
source_frame,42,3605.0234269646,3053.3248245476
source_frame,43,3666.9838567671,3935.4225564260
source_frame,44,6487.1527023793,2257.9594375381
source_frame,45,3603.7827831997,7734.9107889279
source_frame,46,6643.1787068464,3742.6074913749
source_frame,47,3607.9887343501,7432.7751766537
source_frame,48,6682.3117962300,4425.6944581139
source_frame,49,3631.6249373352,6688.8068413601
source_frame,50,6470.4833022132,1035.7726677330
source_frame,51,6488.5344527360,1442.5032881361
source_frame,52,3634.6996565129,3067.6747569756
source_frame,53,5626.4157599227,7134.9594381514
source_frame,54,3628.7249946233,6257.9290229909
source_frame,55,3573.2979193532,7802.2991561373
source_frame,56,6445.5108320575,3064.3155635921
source_frame,57,3616.0012758961,2811.7024762160
source_frame,58,3639.7782050017,2921.9176161368
source_frame,59,3715.7995628327,943.8459330085
source_frame,60,6478.2841393693,2509.4806576023
source_frame,61,3633.9266669944,6684.0391262936
source_frame,62,6334.1724335043,4876.5358887779
source_frame,63,6433.2117904709,2734.3637593448
source_frame,64,3680.7312416280,5423.4877715579
source_frame,65,3666.1842994002,2312.9993843317
source_frame,66,3758.1072990662,4364.0126972516
source_frame,67,6327.2811567243,6586.1199469831
source_frame,68,3800.8319761351,3745.1505420473
source_frame,69,3643.1279133026,2578.9374743781
source_frame,70,3655.5067784014,1275.6840072927
source_frame,71,6327.0581613224,5119.0778940431
source_frame,72,3310.8902743345,3684.9226611371
source_frame,73,6416.9153999843,3459.2391778506
source_frame,74,6431.6014072539,3364.0132954176
source_frame,75,3604.0682884624,3320.4176336605
source_frame,76,6307.8330426312,5405.5782095435
source_frame,77,6425.6198335798,2356.0871718639
source_frame,78,3676.7616046912,1670.4065370780
source_frame,79,6473.3139575327,3552.5360096661
source_frame,80,6432.2815447588,2821.7502525155
