label,index,x,y
source_frame,0,6349.1043761798,4725.7582455091
source_frame,1,3622.3975115595,5846.7374777298
source_frame,2,3581.3275981434,7270.3042605408
source_frame,3,6285.0557663869,5439.0881384985
source_frame,4,6507.3190479492,1163.7598419485
source_frame,5,3659.3659747339,7718.0363499482
source_frame,6,3652.6876438360,7250.6656617105
source_frame,7,6443.6584793579,2245.6868401087
source_frame,8,6359.2712439432,5100.5128316670
source_frame,9,6356.8259572212,5235.7213826868
source_frame,10,6395.1291038713,3644.9060144929
source_frame,11,5493.4903424856,7134.1229864470
source_frame,12,6355.1776931148,6593.1567484919
source_frame,13,6458.2496500917,1877.8479054477
source_frame,14,6399.5965409817,4399.0906453819
source_frame,15,3629.5918168878,4962.2943288122
source_frame,16,6317.3083172485,5491.8139882471
source_frame,17,4232.5587576682,7130.6532019320
source_frame,18,6437.4326348001,1536.7710752955
source_frame,19,3690.9346231558,4440.0779229136
source_frame,20,3957.8855506425,980.6823462667
source_frame,21,5499.7548848922,4406.6840963339
source_frame,22,6317.5601350173,6817.9782095000
source_frame,23,3654.2691171052,4211.9936557367
source_frame,24,3628.0636097647,8008.4592133244
source_frame,25,3656.8838003221,7097.2714497180
source_frame,26,3612.9010865539,2856.8588702675
source_frame,27,5371.3622912867,2347.1228891901
source_frame,28,6169.5658528362,7064.4042542931
source_frame,29,6346.3098769830,6644.0370690370
source_frame,30,3433.0806022879,3053.2023725924
source_frame,31,3659.3884362331,3739.2798815486
source_frame,32,3620.2675975607,5867.4186262901
source_frame,33,6264.3429720259,4392.5243672887
source_frame,34,3578.1709542325,7625.4115528836
source_frame,35,6384.0730561469,1030.8619107972
source_frame,36,3622.2258607553,3178.7302062700
source_frame,37,4487.0063222950,7759.9726141740
source_frame,38,3624.1051917139,6021.2941507789
source_frame,39,4380.6334461324,7827.9801720664
source_frame,40,6355.9768014132,2622.9042335783
source_frame,41,5126.7454270042,985.2078715642
source_frame,42,3591.9352879347,3060.2219628236
source_frame,43,3659.2166357971,3941.9298076770
source_frame,44,6469.2133502720,2247.4820222230
source_frame,45,3618.9405334577,7741.7302024610
source_frame,46,6634.1939860056,3731.1616869971
source_frame,47,3621.3235039588,7439.5747132158
source_frame,48,6677.4476979787,4414.0001153343
source_frame,49,3640.4706204176,6695.4773123722
source_frame,50,6445.1703155186,1025.4180706768
source_frame,51,6465.6751047949,1432.0323783757
source_frame,52,3621.6975561820,3074.3925855926
source_frame,53,5637.9169513458,7129.5864237309
source_frame,54,3634.9710735518,6264.6248329611
source_frame,55,3588.8628052419,7809.3012704137
source_frame,56,6432.4373045091,3054.0747136396
source_frame,57,3601.4551335060,2818.5377785649
source_frame,58,3625.8966015396,2928.6074567957
source_frame,59,3689.9820839416,950.1131097262
source_frame,60,6461.8624760540,2499.0521718843
source_frame,61,3642.7435426650,6690.6957968345
source_frame,62,6332.0347771089,4866.9338031720
source_frame,63,6418.1477565532,2724.2031198804
source_frame,64,3681.9418586432,5429.8849949466
source_frame,65,3648.6283698857,2319.5409895248
source_frame,66,3752.9242740181,4369.9623637850
source_frame,67,6335.4582250837,6576.5283228664
source_frame,68,3791.9143323808,3750.8536976176
source_frame,69,3627.1769135142,2585.6133475346
source_frame,70,3631.6925077471,1282.3089144953
source_frame,71,6326.3839866212,5109.5143171331
source_frame,72,3301.6181693448,3693.5829257146
source_frame,73,6406.2251238535,3449.1636674458
source_frame,74,6420.3363282682,3353.8509117169
source_frame,75,3592.5916437700,3327.3156732818
source_frame,76,6308.8877879921,5396.1254107845
source_frame,77,6408.2736450166,2345.9792227414
source_frame,78,3655.3284649021,1676.8960210891
source_frame,79,6463.1855517108,3542.1185262680
source_frame,80,6417.7447651783,2811.5936350620
source_frame,81,4150.6094456052,7782.3753615973
source_frame,82,6276.2616434135,2393.3917312455
source_frame,83,3615.7840585378,7243.3430886439
source_frame,84,6444.3903496500,3179.2277836331
source_frame,85,6324.6398656355,6333.7094279326
source_frame,86,3635.8698209922,4323.6116538639
source_frame,87,5564.8037741720,961.7668635008
source_frame,88,3647.3650680309,3766.9657606822
source_frame,89,6262.0537719336,5519.3606511881
source_frame,90,3635.7417379335,6415.0951263733
source_frame,91,3714.2321164523,811.3838383909
source_frame,92,3680.9585196028,1401.9852089469
source_frame,93,3670.8624288163,3273.1693841138
source_frame,94,3627.2570995554,6397.2748752601
source_frame,95,6373.4100503373,4585.5892953801
source_frame,96,3617.3976009171,7525.5843223219
source_frame,97,3420.4112116369,3128.3236131862
source_frame,98,4355.9928058612,5746.3682442911
source_frame,99,6679.0381976355,3757.6151294037
source_frame,100,4338.1264808873,2401.2139771476
source_frame,101,3630.6057743653,5689.4876045616
source_frame,102,3591.3600060871,5995.2941606965
source_frame,103,5777.3098411725,1034.1428848371
source_frame,104,3625.2001592082,5207.8500483460
source_frame,105,6403.0341745447,1693.0564180491
source_frame,106,3857.6906391516,6421.4320940008
