label,index,x,y
source_frame,0,6361.2434449558,4753.5913808069
source_frame,1,3616.4177651310,5829.4430211418
source_frame,2,3551.8727154976,7252.1387227867
source_frame,3,6285.4376782084,5465.7677960134
source_frame,4,6578.1892278918,1194.6871903857
source_frame,5,3622.5154528116,7701.0970903118
source_frame,6,3623.5469781102,7233.6798288815
source_frame,7,6496.6917020057,2275.4169672567
source_frame,8,6365.2276187897,5128.4626805957
source_frame,9,6360.5524956717,5263.6125045684
source_frame,10,6425.0898016020,3673.6453341940
source_frame,11,5466.0215425443,7147.5157416608
source_frame,12,6336.5145231958,6620.8360178455
source_frame,13,6517.3481298227,1907.8687444263
source_frame,14,6417.1168909357,4427.8010529676
source_frame,15,3638.1993535451,4945.2388568774
source_frame,16,6316.8161659742,5519.0184558622
source_frame,17,4205.3187265612,7123.2482579272
source_frame,18,6502.1597666327,1566.4949524974
source_frame,19,3708.1474035835,4424.1052993642
source_frame,20,4032.1222889671,969.5835050994
source_frame,21,5517.2724007723,4420.5512216636
source_frame,22,6295.1938122137,6845.0064192168
source_frame,23,3675.2489735609,4195.4472892933
source_frame,24,3586.4270272825,7990.9641342597
source_frame,25,3630.2726923701,7080.3756972682
source_frame,26,3656.2385568789,2839.8145201416
source_frame,27,5422.8682735554,2359.1524526650
source_frame,28,6143.1550405329,7088.9578795865
source_frame,29,6326.8086786791,6671.5631482979
source_frame,30,3473.2039887317,3033.1653006677
source_frame,31,3688.1646743417,3722.8822626474
source_frame,32,3613.9470200237,5850.0862248184
source_frame,33,6281.9900279780,4419.0047565595
source_frame,34,3542.8592583506,7607.1456397137
source_frame,35,6457.1520594997,1059.7744835443
source_frame,36,3660.2530233742,3161.7958742798
source_frame,37,4449.3514992301,7756.6789894462
source_frame,38,3615.2460245832,6004.0041144633
source_frame,39,4341.8713576563,7822.9227505176
source_frame,40,6402.8000191949,2651.1367970264
source_frame,41,5200.7485082403,993.3879285311
source_frame,42,3631.9212806213,3042.8041312086
source_frame,43,3684.6503306244,3925.5017865425
source_frame,44,6522.2134861793,2277.6334146065
source_frame,45,3581.7046977398,7724.1209305592
source_frame,46,6662.6994352589,3763.8324779699
source_frame,47,3589.0711843305,7422.0458519700
source_frame,48,6694.6843279247,4447.2914521993
source_frame,49,3620.4890543430,6678.3654962694
source_frame,50,6518.3307994746,1055.3391399194
source_frame,51,6532.1259849631,1462.2363437265
source_frame,52,3661.4457656464,3057.4637336893
source_frame,53,5610.5033309818,7145.3620104713
source_frame,54,3622.0968613846,6247.4809189324
source_frame,55,3550.5165245084,7791.1866953679
source_frame,56,6472.1382696560,3083.5097823446
source_frame,57,3645.4262401393,2801.3098487734
source_frame,58,3668.0488619597,2911.7676977812
source_frame,59,3764.7594857216,934.5995497240
source_frame,60,6510.7141409671,2529.0480931996
source_frame,61,3622.8405350859,6673.6221214481
source_frame,62,6341.8475774432,4894.4661820217
source_frame,63,6463.2916633859,2753.4473683870
source_frame,64,3682.8296975427,5413.6293887229
source_frame,65,3700.8236568240,2303.1590323256
source_frame,66,3771.2851277371,4355.0217540394
source_frame,67,6317.0720118770,6603.8845957273
source_frame,68,3820.4816397803,3736.6404247793
source_frame,69,3674.9864440720,2568.8413672946
source_frame,70,3700.9985052988,1265.7887173829
source_frame,71,6332.1963623402,5136.9204895392
source_frame,72,3331.1968173824,3671.2903568892
source_frame,73,6439.4129431213,3478.1126369182
source_frame,74,6455.0943440820,3383.0456018399
source_frame,75,3628.1720260446,3309.8723323472
source_frame,76,6309.9750973949,5423.2040052273
source_frame,77,6459.6574297738,2375.1120583885
source_frame,78,3718.1228128448,1660.7120026571
source_frame,79,6494.8323976792,3571.9943719726
source_frame,80,6461.4472823321,2840.8193479015
source_frame,81,4112.6308685767,7773.5300615545
source_frame,82,6326.8813514251,2420.3406726524
source_frame,83,3586.7691938216,7225.7495535398
source_frame,84,6482.0253776713,3208.8429835006
source_frame,85,6310.2602494331,6360.9202927311
source_frame,86,3655.0111208573,4306.7466195757
source_frame,87,5639.1339047117,977.1755708052
source_frame,88,3675.6862828794,3750.3660584704
source_frame,89,6261.1147748433,5545.6499868586
source_frame,90,3620.3855202671,6397.9434539194
source_frame,91,3791.2944600915,796.2891381954
source_frame,92,3748.2838394951,1386.2613389523
source_frame,93,3707.3252677258,3257.0244302716
source_frame,94,3612.1959685296,6379.9856789881
source_frame,95,6387.8577998826,4613.8424041081
source_frame,96,3583.7271479322,7507.9790053407
source_frame,97,3459.2972500967,3108.0673491600
source_frame,98,4351.5687803334,5741.1875754766
source_frame,99,6707.1012155288,3791.0219950808
source_frame,100,4388.8808305205,2396.1936909580
source_frame,101,3627.2186362970,5672.3499297223
source_frame,102,3582.9341449901,5977.4675528326
source_frame,103,5850.4172712891,1053.0468828024
source_frame,104,3629.7580260541,5190.6887337222
source_frame,105,6465.1881701774,1722.1916560049
source_frame,106,3842.1997037626,6407.9404490106
source_frame,107,3794.7657875345,980.9006924471
source_frame,108,6283.7558418774,6093.6232183463
source_frame,109,3468.6266659082,4344.2475696533
source_frame,110,3671.8944462524,4619.6854256819
source_frame,111,3643.8716514166,3791.6227103890
source_frame,112,6459.6657897718,3772.8576001723
source_frame,113,3643.0864475882,5660.3113383317
source_frame,114,4188.1638674163,7122.6681669598
source_frame,115,3606.8905905061,6320.6444654226
source_frame,116,3549.7841612168,7033.8088126126
source_frame,117,3684.0529711071,4261.8365027501
source_frame,118,5461.8874115288,5764.6742066109
source_frame,119,3573.8498309381,7820.4308076938
source_frame,120,4426.3937946245,1650.3164777246
source_frame,121,4142.1075285309,5040.9665727999
source_frame,122,3654.7036901600,5525.5989318753
source_frame,123,6328.5238659712,6810.2247266213
source_frame,124,6266.3628934202,6490.1647767886
source_frame,125,3683.1200039996,4696.3049454088
source_frame,126,6478.2065591557,2924.3798706590
source_frame,127,3699.1566508182,3986.7089660770
source_frame,128,3728.3660076841,775.4309394218
source_frame,129,6508.3580920663,3200.7705540840
source_frame,130,4103.4183042789,5086.0555056625
source_frame,131,3575.6198314774,7640.9645574751
source_frame,132,3714.0681758929,2291.6142988014
source_frame,133,6350.6918951285,7643.5296138505
source_frame,134,6423.5199436868,4275.9628495704
source_frame,135,3849.5774205412,5050.2448654481
source_frame,136,6289.9367340750,7871.1562997417
source_frame,137,3607.5164070693,7374.6554985177
source_frame,138,5485.1275676122,4410.4287036353
source_frame,139,3613.2467676400,3315.6315810736
source_frame,140,3578.4458357953,6917.1833824257
source_frame,141,3722.6223980360,6433.8454746243
source_frame,142,6248.0700293319,5728.1636418304
source_frame,143,5407.0260709792,5801.5965511860
source_frame,144,6335.6860380344,7684.9585661552
source_frame,145,3542.6276925476,7831.7473277971
source_frame,146,6353.8191598808,5020.0600859691
source_frame,147,3644.4909665089,6266.8327543760
source_frame,148,3557.0045871412,7294.2829742785
source_frame,149,6330.6960066839,6980.4773834538
source_frame,150,3683.5467338577,2235.9312865837
source_frame,151,6307.9861565366,7737.6934408263
source_frame,152,3708.8176411164,2358.3871769485
source_frame,153,3661.4242914418,2820.4542070792
source_frame,154,3775.4941831032,770.0237168220
source_frame,155,6680.6203635125,5144.7918799501
source_frame,156,3728.4883561084,1975.7528903859
source_frame,157,6490.3526026926,1371.6295860497
source_frame,158,3639.2900794662,2555.9867565481
source_frame,159,3628.1989913572,5430.7051343261
source_frame,160,6512.3499544544,4440.8898928303
source_frame,161,3703.3057426359,2186.6447575169
source_frame,162,3607.1560843241,7157.9258513454
source_frame,163,6473.2802289959,2200.6345568996
source_frame,164,6277.4381766117,6572.3996017085
source_frame,165,4447.6145110040,5751.6937650740
source_frame,166,3660.9465851600,5043.9129407736
