label,index,x,y
source_frame,0,6767.4399779848,5279.6580390366
source_frame,1,3830.2070564617,5533.0106181784
source_frame,2,3364.8837153318,6879.0059046155
source_frame,3,6492.7970301016,5941.1057027460
source_frame,4,7984.6638591018,1928.3552278049
source_frame,5,3305.3175791847,7329.5676512502
source_frame,6,3438.8502601495,6881.6290578674
source_frame,7,7600.0536955564,2941.6141875179
source_frame,8,6664.9599750181,5640.2717021700
source_frame,9,6622.1528998549,5768.5483017975
source_frame,10,7134.9012640929,4262.1453737279
source_frame,11,5230.1296086137,7321.4643296214
source_frame,12,6214.2396004640,7063.2452660687
source_frame,13,7724.0862994870,2595.0102387838
source_frame,14,6913.4029344308,4983.0842791980
source_frame,15,4101.8245333147,4691.2770570296
source_frame,16,6507.7874593248,6001.0684353430
source_frame,17,4028.0565202223,6940.7008976065
source_frame,18,7806.3232697017,2263.3419814510
source_frame,19,4316.6770080736,4211.3694320011
source_frame,20,5606.9374823729,990.5141943552
source_frame,21,6052.5503310469,4720.9670119712
source_frame,22,6111.0479544748,7266.4969676730
source_frame,23,4349.9685317240,3982.7683236910
source_frame,24,3188.5141344698,7597.3030297996
source_frame,25,3488.7716941794,6736.5248111121
source_frame,26,4716.1493767058,2677.3897619287
source_frame,27,6546.5631857310,2717.4130886961
source_frame,28,5896.0736829373,7457.3219285341
source_frame,29,6190.5476799454,7109.1379461371
source_frame,30,4485.8002154429,2810.9017140992
source_frame,31,4496.3573057998,3533.2632107501
source_frame,32,3821.9840242527,5552.1058579179
source_frame,33,6786.3169766688,4936.3317042637
source_frame,34,3255.5724549234,7216.8848797289
source_frame,35,7906.8515401766,1764.6583200054
source_frame,36,4628.6961967484,2987.2930527619
source_frame,37,4082.4532139101,7617.3304014600
source_frame,38,3779.5838762054,5700.0742045706
source_frame,39,3960.6003719855,7650.3773624169
source_frame,40,7403.4747503664,3275.2873163300
source_frame,41,6720.8447671791,1344.7238099829
source_frame,42,4635.2693676628,2865.1516756996
source_frame,43,4435.5312714968,3726.5692262442
source_frame,44,7623.8993739144,2950.9767582069
source_frame,45,3259.6532196538,7340.0738978634
source_frame,46,7337.1837117383,4416.0085281335
source_frame,47,3352.3754599062,7052.4870337824
source_frame,48,7174.0502009960,5080.4832533762
source_frame,49,3593.3859458007,6348.2416932228
source_frame,50,7966.7767763475,1777.7532261852
source_frame,51,7864.6236231473,2171.8602863858
source_frame,52,4659.4249954356,2887.5816736441
source_frame,53,5369.2915505964,7360.3690806391
source_frame,54,3717.1118381004,5935.4996338140
source_frame,55,3210.7276834677,7395.5429060373
source_frame,56,7347.3607181804,3709.5745563012
source_frame,57,4716.6994787243,2637.3995969100
source_frame,58,4707.0714497547,2749.7384614388
source_frame,59,5360.4694189533,881.1513148792
source_frame,60,7541.5794683847,3188.8107522153
source_frame,61,3596.9859632183,6344.3598198384
source_frame,62,6708.8929964425,5409.2503237073
source_frame,63,7432.4716153787,3390.5516813720
source_frame,64,4011.8034443494,5153.0971101556
source_frame,65,4911.0814659102,2175.4052757754
source_frame,66,4396.8128293684,4163.0252638796
source_frame,67,6200.4019911663,7041.4764230325
source_frame,68,4619.3416895634,3583.9771902666
source_frame,69,4810.9664041613,2422.8555517671
source_frame,70,5205.4117634283,1180.6656732365
source_frame,71,6630.8862142635,5639.0158109347
source_frame,72,4168.6716687565,3382.5651718861
source_frame,73,7204.0828446140,4078.7002947437
source_frame,74,7246.0783173240,3991.9822010923
source_frame,75,4555.9426314880,3120.1943189912
source_frame,76,6528.3968878775,5907.2470058905
source_frame,77,7536.2694689411,3026.7154269367
source_frame,78,5109.8464736316,1564.2343353386
source_frame,79,7230.6058478583,4184.4435045458
source_frame,80,7405.9272455756,3473.8142838866
source_frame,81,3754.7756314837,7538.0073675168
source_frame,82,7396.1181917845,3032.4367940167
source_frame,83,3405.8308543574,6863.5953803358
source_frame,84,7321.3017929466,3832.5668269225
source_frame,85,6262.7661719041,6806.5535386663
source_frame,86,4299.0007148475,4083.7603691511
source_frame,87,7145.8329454762,1453.4879800487
source_frame,88,4476.5976557368,3556.0804304693
source_frame,89,6446.8206651240,6010.8118137104
source_frame,90,3672.8047306098,6079.3008276510
source_frame,91,5425.1352941888,756.0425646575
source_frame,92,5216.5942660515,1309.6017310828
source_frame,93,4646.8327070647,3091.9608178958
source_frame,94,3670.0435457050,6059.7578929669
source_frame,95,6832.5899031495,5153.1922822977
source_frame,96,3322.8830874834,7133.3774877442
source_frame,97,4451.2246584413,2878.7857704440
source_frame,98,4560.2084079232,5656.8414128417
source_frame,99,7372.0529098129,4454.6728134301
source_frame,100,5544.5143925167,2459.7305287388
source_frame,101,3885.1107926683,5385.4285124195
source_frame,102,3756.1231666468,5665.4643537616
source_frame,103,7326.9292238750,1586.1577012612
source_frame,104,4024.1285355925,4924.2582365075
source_frame,105,7726.7190105097,2402.1638973937
source_frame,106,3882.6792614673,6151.7863655740
source_frame,107,5376.1146311929,934.0606836142
source_frame,108,6313.1459742166,6542.7125162427
source_frame,109,4109.6328344541,4066.8697747650
source_frame,110,4226.4523197015,4388.6414499110
source_frame,111,4434.3899544952,3586.6220751294
source_frame,112,7139.9248109091,4367.0898192973
source_frame,113,3903.7410064104,5378.3836381293
source_frame,114,4011.7703136505,6935.2800883208
source_frame,115,3681.7830705105,6001.3480460167
source_frame,116,3424.7917613070,6669.0455803563
source_frame,117,4339.5854470264,4048.9289584247
source_frame,118,5618.2915820058,5994.2122493778
source_frame,119,3224.8105965447,7430.2031549392
source_frame,120,5791.9927394628,1755.1068650079
source_frame,121,4557.9036006133,4925.9664875231
source_frame,122,3953.0812099664,5252.4950481328
source_frame,123,6152.8727979026,7242.5942252461
source_frame,124,6184.0213778716,6918.0451165409
source_frame,125,4215.4904331489,4465.2991370214
source_frame,126,7398.3037042147,3558.6972382430
source_frame,127,4432.0858921629,3789.3775180008
source_frame,128,5370.7045470838,718.1961863888
source_frame,129,7348.8426875323,3832.2928022600
source_frame,130,4508.0167858866,4958.2337101543
source_frame,131,3277.3984140896,7258.6054005385
source_frame,132,4927.0560250463,2168.0901122150
source_frame,133,5937.8342189944,8047.9803849099
source_frame,134,6962.5992643568,4839.2942926995
source_frame,135,4274.7500246957,4851.9124313206
source_frame,136,5815.0257687095,8249.0355570967
source_frame,137,3383.5018363085,7012.2723532008
source_frame,138,6024.5953515841,4702.1448231145
source_frame,139,4539.9968876064,3121.4848756150
source_frame,140,3485.3479250610,6565.3347632381
source_frame,141,3760.6644911613,6142.7200419514
source_frame,142,6382.5567597289,6182.1347546728
source_frame,143,5555.2122350518,6014.0622419140
source_frame,144,5911.6964807706,8083.4536491625
source_frame,145,3191.6610622510,7432.2016366228
source_frame,146,6684.7590574574,5533.0836814259
source_frame,147,3733.0992117323,5960.4073306908
source_frame,148,3357.8542744604,6920.8754759221
source_frame,149,6106.6779667467,7406.4744343266
source_frame,150,4913.5771939096,2106.0378972284
source_frame,151,5870.1798004695,8126.1691697415
source_frame,152,4903.0865128749,2230.6332801692
source_frame,153,4726.6121719371,2660.2946316051
source_frame,154,5417.4315463527,726.3748484983
source_frame,155,6962.7763347226,5745.3651942029
source_frame,156,5030.4517547444,1869.2829938194
source_frame,157,7850.2578881246,2073.1271832224
source_frame,158,4780.3804013703,2400.4063224532
source_frame,159,3954.5730793411,5153.9805507342
source_frame,160,7001.0154028915,5022.6406881141
source_frame,161,4946.5011194733,2064.3774183448
source_frame,162,3444.6133951020,6804.3366728144
source_frame,163,7598.8089231857,2863.2626941752
source_frame,164,6171.3230772357,7000.0450036649
source_frame,165,4649.3325368337,5694.1516265353
source_frame,166,4095.6574707082,4792.3511818970
source_frame,167,6662.1620732735,5691.4506474409
source_frame,168,6648.4028105881,5539.4077386538
source_frame,169,6319.6941918745,3377.2701837034
source_frame,170,7031.1518702113,2208.0521635211
source_frame,171,4238.8587090938,4346.5171879248
source_frame,172,8240.2991275159,1878.6869315085
source_frame,173,6366.5677392283,6440.1147028031
source_frame,174,6293.7036059726,6230.3099211870
source_frame,175,7967.1198612546,1859.7980741181
source_frame,176,7490.9241438866,3294.9506958948
source_frame,177,7276.5853446268,3884.9169036043
source_frame,178,7195.4501787179,4234.9626682787
source_frame,179,7509.0607547655,3105.0139810368
source_frame,180,4156.0646896984,4741.9312665108
source_frame,181,5585.0040406497,1680.6516217477
source_frame,182,6795.3947741170,5300.7591002523
source_frame,183,7224.5041350344,3682.6511598204
source_frame,184,4011.7286572749,5048.1937104617
source_frame,185,8094.0147045593,1473.1127044460
source_frame,186,4833.7198492512,4300.8881983742
source_frame,187,5442.7569316037,5914.2541619366
source_frame,188,3782.7765219562,5669.9200388113
source_frame,189,5252.8651401481,1230.1366133856
source_frame,190,7242.6054333215,4020.8425182527
source_frame,191,6602.1292282751,2054.4603678685
source_frame,192,4942.3105953133,2008.2718989274
source_frame,193,4390.9539826648,3843.7944419521
source_frame,194,6327.3554509412,6664.4927801619
source_frame,195,7397.9365563955,4468.6705530178
source_frame,196,6716.8941684004,5442.6767371637
source_frame,197,7219.3758705215,4182.2883115612
source_frame,198,7639.2628459026,2667.7848220901
source_frame,199,3825.2443571863,5470.2586496469
source_frame,200,3918.2787076479,5218.4762038718
source_frame,201,3905.9470212619,5318.5734312090
source_frame,202,4542.7388618882,3331.9178564527
source_frame,203,5937.7063416841,8140.3202240238
source_frame,204,5342.6892961644,6621.3368387465
source_frame,205,3182.9810098517,7679.2039835519
source_frame,206,6674.6571660732,5459.0946261994
source_frame,207,3839.3957574392,5672.6259308388
source_frame,208,6493.7171873889,6056.4096066443
source_frame,209,5212.9464411876,1357.2345502503
source_frame,210,5103.8667216098,1527.3306237343
source_frame,211,4391.9726230601,3856.5201584170
source_frame,212,4602.2156275055,3173.8937568206
source_frame,213,4826.3630758983,2322.2838966305
source_frame,214,3337.9436391917,7124.2005315083
source_frame,215,5314.7829684135,1028.4913123637
source_frame,216,8066.4995949086,1538.3404434605
source_frame,217,4955.7770160850,2143.5656549078
source_frame,218,7711.0031558726,3811.7254640059
source_frame,219,7182.9018380005,4244.7569931940
source_frame,220,3578.3921461356,6495.6201633180
source_frame,221,3260.4472463950,7327.1985523445
source_frame,222,4662.0620792517,2812.0655115280
source_frame,223,4908.4078520061,5744.1778024574
source_frame,224,7316.3146178966,3894.5553692166
source_frame,225,6996.6988247964,5024.2422661857
source_frame,226,3370.7434041679,7438.0376634205
source_frame,227,3381.0054877713,7065.7554679624
source_frame,228,5824.0299312363,8401.2427443861
source_frame,229,7053.5069831387,4519.6479491094
source_frame,230,4478.3790781317,3557.2765277417
source_frame,231,7423.6317331814,3473.4108996822
source_frame,232,4815.1059971404,2350.6882577723
source_frame,233,3786.6968409412,5747.5715941520
