label,index,x,y
source_frame,0,6520.3887573304,5096.6530842184
source_frame,1,3642.6928793245,5737.2709097153
source_frame,2,3359.9697888471,7133.0849292114
source_frame,3,6335.8850657834,5788.6792025507
source_frame,4,7282.4506590892,1613.5329072479
source_frame,5,3360.6781359397,7587.5665133822
source_frame,6,3433.6309484808,7125.8763061331
source_frame,7,7035.6041818483,2668.8459006365
source_frame,8,6466.6343315025,5467.6717181849
source_frame,9,6441.2159060342,5600.4920304219
source_frame,10,6749.6737295520,4039.3980429132
source_frame,11,5267.4165470975,7324.2878703607
source_frame,12,6208.5932328836,6937.8476977929
source_frame,13,7112.5786765537,2308.8551906442
source_frame,14,6625.7343658549,4783.3425634185
source_frame,15,3800.2903348031,4866.9522992495
source_frame,16,6358.6946885382,5846.1245102667
source_frame,17,4025.4670540342,7106.2925546435
source_frame,18,7150.1072603203,1969.2107330231
source_frame,19,3949.6053896287,4362.7916811198
source_frame,20,4801.3573468259,999.2817351228
source_frame,21,5737.7253744371,4637.6967681050
source_frame,22,6133.2658784557,7152.9884881650
source_frame,23,3952.2883944484,4131.7947249652
source_frame,24,3280.4102946341,7868.4265341691
source_frame,25,3463.8694091184,6975.4335346208
source_frame,26,4142.1307017512,2789.3858829583
source_frame,27,5961.6865877122,2586.3268845850
source_frame,28,5945.4952164236,7370.6356374473
source_frame,29,6191.1963186160,6986.4768305806
source_frame,30,3931.5207283713,2952.2650301190
source_frame,31,4037.7760268741,3666.8470027020
source_frame,32,3637.0746646867,5757.2879550443
source_frame,33,6493.5709725575,4753.8555934927
source_frame,34,3296.4296178813,7482.4755417776
source_frame,35,7183.6179027901,1461.6002877023
source_frame,36,4096.5457507367,3108.1493071382
source_frame,37,4169.1103231633,7769.7329038860
source_frame,38,3614.6708701835,5909.5721438408
source_frame,39,4052.7159446699,7818.6467604988
source_frame,40,6885.0093018621,3025.6402681722
source_frame,41,5952.3984078163,1202.6493010272
source_frame,42,4086.8638570883,2986.2149661922
source_frame,43,4003.1212458581,3866.5118925249
source_frame,44,7060.4808248804,2674.9636402284
source_frame,45,3316.8102829126,7604.0354665991
source_frame,46,6970.5733105412,4165.0779300386
source_frame,47,3370.5771134218,7306.6926574270
source_frame,48,6896.9956713055,4845.3172510264
source_frame,49,3516.0700235446,6576.7067896768
source_frame,50,7244.7504059992,1466.6329360489
source_frame,51,7195.7614603305,1870.8058258014
source_frame,52,4113.7805671891,3005.2436255838
source_frame,53,5410.5085851308,7344.3949437328
source_frame,54,3583.9700242365,6151.2027427673
source_frame,55,3275.6725093120,7665.5025516291
source_frame,56,6886.9811238116,3463.5332954382
source_frame,57,4137.3729003732,2749.6759441961
source_frame,58,4142.7270162798,2862.2994447114
source_frame,59,4542.5635020419,923.5685157029
source_frame,60,7010.4267953914,2921.6135331623
source_frame,61,3519.1234769636,6572.3818054459
source_frame,62,6479.5439043632,5232.8647110348
source_frame,63,6929.0351415216,3136.0414342501
source_frame,64,3772.3056428639,5336.6313545042
source_frame,65,4268.7737140261,2265.9849934080
source_frame,66,4022.6226295947,4304.2477564675
source_frame,67,6191.9910922199,6918.1060949301
source_frame,68,4166.3993862182,3700.8042964570
source_frame,69,4202.3568898621,2524.5260349185
source_frame,70,4428.5934636486,1240.9997015492
source_frame,71,6432.6949522517,5470.9453966706
source_frame,72,3693.0004812541,3560.9338364559
source_frame,73,6793.9179107831,3848.3989839780
source_frame,74,6824.0429223537,3756.8777778423
source_frame,75,4042.0585798641,3249.5246092025
source_frame,76,6366.6805632072,5750.3986779352
source_frame,77,6983.6684355477,2761.6539109143
source_frame,78,4384.7367168006,1633.8536552223
source_frame,79,6834.2291483327,3949.6911369196
source_frame,80,6913.7665475790,3222.0887153505
source_frame,81,3833.8077100583,7734.5633235108
source_frame,82,6845.5136127085,2785.9100329488
source_frame,83,3398.5117316205,7112.3805552722
source_frame,84,6877.4621882020,3588.8949964549
source_frame,85,6222.6516751859,6676.9879054665
source_frame,86,3915.1631289699,4238.6536331878
source_frame,87,6388.0563665302,1254.0957721555
source_frame,88,4021.2166474928,3692.0830134967
source_frame,89,6299.5583818543,5863.8665690230
source_frame,90,3559.1235108126,6299.6094605862
source_frame,91,4590.0677652978,790.9894080934
source_frame,92,4456.7752549773,1367.3141584231
source_frame,93,4128.4019476181,3209.4876354490
source_frame,94,3553.7951475874,6280.6052772708
source_frame,95,6568.1928446951,4962.6647652956
source_frame,96,3352.0719846352,7390.7796705852
source_frame,97,3906.2525454140,3024.1345868022
source_frame,98,4382.6682423448,5763.2035332924
source_frame,99,7010.2617819513,4198.7767900934
source_frame,100,4934.3164666371,2463.8004792247
source_frame,101,3677.5410550117,5583.7114657173
source_frame,102,3586.8277862345,5878.3790461712
source_frame,103,6585.1464503505,1361.5788677390
source_frame,104,3754.1758513220,5108.1790649001
source_frame,105,7089.6150275295,2117.3628582172
source_frame,106,3776.7567425689,6343.6236440499
source_frame,107,4565.0867874219,973.9359216481
source_frame,108,6237.5989225243,6408.7962027768
source_frame,109,3725.2278175249,4247.0240435525
source_frame,110,3883.6853417015,4550.4626964817
source_frame,111,3983.4317939201,3727.9520383389
source_frame,112,6768.5694607870,4142.7495016333
source_frame,113,3695.0725234875,5574.2582794330
source_frame,114,4008.6058330288,7103.0793126641
source_frame,115,3557.6853385051,6221.1545154757
source_frame,116,3391.5061819836,6917.0345470235
source_frame,117,3950.7704863432,4198.7479473760
source_frame,118,5476.1452360888,5957.2837970345
source_frame,119,3294.2273003555,7697.9891800168
source_frame,120,5086.1699477059,1732.5819346131
source_frame,121,4283.4633915561,5039.0889938884
source_frame,122,3727.2830507226,5442.9385371492
source_frame,123,6171.5516318568,7123.7505041408
source_frame,124,6159.3870756295,6797.9370888749
source_frame,125,3882.9857442759,4627.8970203527
source_frame,126,6917.4665549041,3307.2329709932
source_frame,127,4008.0352225631,3929.2223779725
source_frame,128,4531.0989650004,760.6952639407
source_frame,129,6904.7235163176,3584.9712286902
source_frame,130,4238.2960695767,5077.6866747140
source_frame,131,3323.5953257409,7520.9332934882
source_frame,132,4283.6371386876,2256.6160679178
source_frame,133,6065.2134128491,7950.5398604916
source_frame,134,6655.4284085604,4634.2986003632
source_frame,135,3992.9902820533,5003.2375859562
source_frame,136,5970.1512216570,8166.1048797555
source_frame,137,3396.0957782300,7262.7055048865
source_frame,138,5707.5212937534,4622.7478825219
source_frame,139,4026.4248004761,3252.9183131356
source_frame,140,3437.7745816402,6806.2093795337
source_frame,141,3654.6172764230,6350.8176141966
source_frame,142,6258.5809437486,6042.1984203646
source_frame,143,5416.2552590464,5985.3233559769
source_frame,144,6044.0105756646,7989.1659337004
source_frame,145,3261.6355434986,7704.3659298085
source_frame,146,6472.0444899117,5358.8048010684
source_frame,147,3603.1191829466,6173.7704010429
source_frame,148,3358.5546995759,7175.5168931386
source_frame,149,6147.4967190563,7292.3092372991
source_frame,150,4262.0486806720,2196.8992800432
source_frame,151,6008.5250025279,8037.0096850240
source_frame,152,4268.1730844448,2321.7854502830
source_frame,153,4150.2341308404,2771.0542708680
source_frame,154,4578.4978551125,762.6052876891
source_frame,155,6775.7568301726,5532.3440228544
source_frame,156,4346.4952916161,1946.7366985915
source_frame,157,7168.4297250142,1774.8497095419
source_frame,158,4169.0640445851,2506.3310378896
source_frame,159,3715.6978618306,5345.0962391883
source_frame,160,6717.8186069349,4810.9314499644
source_frame,161,4289.1572940390,2151.2407271023
source_frame,162,3429.0935407784,7048.5022895448
source_frame,163,7023.9803104004,2591.3514390288
source_frame,164,6157.6748217043,6880.8966965999
source_frame,165,4475.9529284860,5788.3656025918
source_frame,166,3807.5810485592,4967.9515906917
source_frame,167,6470.6479146618,5518.7697009576
source_frame,168,6436.8479497734,5369.8941630220
source_frame,169,5824.3240094874,3270.4412378245
source_frame,170,6374.4499023270,2017.2037069427
source_frame,171,3890.3961185698,4507.0652608495
source_frame,172,7529.2418254995,1530.4037890282
source_frame,173,6276.9435251477,6300.0202930176
source_frame,174,6176.9009476689,6101.7308303740
source_frame,175,7255.9703243449,1547.9077058849
source_frame,176,6974.2939187686,3033.5334365364
source_frame,177,6840.0827321998,3646.7125331362
source_frame,178,6806.0832400948,4004.4260876043
source_frame,179,6967.0830882388,2842.8690816394
source_frame,180,3860.7686578688,4909.9664357845
source_frame,181,4871.1358615332,1686.2327548025
source_frame,182,6550.8948546809,5113.8607405280
