label,index,x,y
source_frame,0,6732.1308585183,5266.3615433967
source_frame,1,3799.1015118490,5564.4615538185
source_frame,2,3354.3513719774,6917.3940857635
source_frame,3,6467.6033151645,5931.9191588259
source_frame,4,7898.1240994212,1896.8921086785
source_frame,5,3301.6607807806,7368.8115352550
source_frame,6,3428.3493103506,6918.8893455345
source_frame,7,7529.0053334219,2915.8965414109
source_frame,8,6635.1601668742,5628.4955655605
source_frame,9,6594.3135885664,5757.4098345014
source_frame,10,7084.0378939302,4243.3653267470
source_frame,11,5226.1256051252,7331.3662108974
source_frame,12,6206.1847978817,7058.1748136405
source_frame,13,7647.7396936673,2567.4420453673
source_frame,14,6873.5557119014,4967.5971035367
source_frame,15,4057.8555535792,4718.6851131531
source_frame,16,6483.5061088890,5991.6464006888
source_frame,17,4018.3876267120,6968.9721208613
source_frame,18,7724.9109653626,2234.5586618570
source_frame,19,4265.3670728005,4235.5579209345
source_frame,20,5506.3770376705,995.4074891639
source_frame,21,6008.8072774083,4718.6336291613
source_frame,22,6106.1036294390,7262.9760092673
source_frame,23,4295.1698006980,4006.4758621053
source_frame,24,3188.9524217266,7638.2964205892
source_frame,25,3476.0528904436,6773.0409295392
source_frame,26,4641.4081500755,2695.6667203305
source_frame,27,6472.2193939675,2707.7815126966
source_frame,28,5894.0633847817,7457.0559869991
source_frame,29,6183.1952449656,7104.4233340324
source_frame,30,4413.1210897869,2832.6747331314
source_frame,31,4434.6890485053,3554.7913491688
source_frame,32,3791.1705340445,5583.6799312339
source_frame,33,6745.7717989937,4922.7873331147
source_frame,34,3250.2036360275,7256.9002014261
source_frame,35,7817.8253326544,1734.4004391832
source_frame,36,4558.6894770904,3006.8671854546
source_frame,37,4083.0929295006,7644.6937422116
source_frame,38,3751.0310279109,5732.2774554829
source_frame,39,3961.7580344501,7679.5944579158
source_frame,40,7337.5359373127,3252.5276584171
source_frame,41,6625.5546561457,1332.5948988514
source_frame,42,4563.3998905916,2884.6397966614
source_frame,43,4376.8169508664,3749.0021686153
source_frame,44,7552.9909692113,2924.8945068497
source_frame,45,3256.1618909718,7380.0126948122
source_frame,46,7288.6424139208,4394.1268911740
source_frame,47,3344.4892164356,7091.0457385598
source_frame,48,7135.6574959907,5061.0113022224
source_frame,49,3574.7357736094,6383.2081322399
source_frame,50,7877.9432314947,1746.5802888138
source_frame,51,7781.8099442917,2142.1988332480
source_frame,52,4587.8946471735,2906.6989458037
source_frame,53,5365.8644622074,7368.1449760954
source_frame,54,3692.1552103725,5968.6278868102
source_frame,55,3208.0876417354,7436.2211062758
source_frame,56,7288.0489509610,3687.6198665659
source_frame,57,4641.3485550363,2655.6728163089
source_frame,58,4633.4342033176,2768.1454016901
source_frame,59,5258.2704243578,889.8146195016
source_frame,60,7474.3063082258,3163.9557953889
source_frame,61,3578.2761951698,6379.2718292086
source_frame,62,6675.5662599535,5396.8312926993
source_frame,63,7368.2865891747,3367.3365841987
source_frame,64,3974.8851767068,5181.8238337212
source_frame,65,4828.6650461969,2190.7689102786
source_frame,66,4344.7565955145,4185.9977339979
source_frame,67,6192.0169397930,7036.6194487540
source_frame,68,4558.4322539749,3603.6245905956
source_frame,69,4732.3338930309,2439.7166429597
source_frame,70,5107.7967569272,1191.6579610037
source_frame,71,6601.0712201414,5627.7592603215
source_frame,72,4104.7441624795,3409.1062510039
source_frame,73,7150.4148926303,4058.8869211531
source_frame,74,7191.0835046241,3971.5387014049
source_frame,75,4487.9703897106,3140.8621051480
source_frame,76,6502.6828745509,5897.5216917727
source_frame,77,7466.5258512335,3001.9602551409
source_frame,78,5018.0899141663,1576.6389027690
source_frame,79,7178.5468242200,4164.2135110787
source_frame,80,7343.0146070883,3450.9941688350
source_frame,81,3754.2441788837,7570.3752320237
source_frame,82,7326.4780802180,3009.8175042445
source_frame,83,3395.0588258106,6901.3611304722
source_frame,84,7263.8680190005,3810.9951021136
source_frame,85,6250.7925735816,6800.7731481453
source_frame,86,4245.7474875230,4108.2331545409
source_frame,87,7052.1515122794,1434.8676651151
source_frame,88,4415.2795334719,3577.9071449044
source_frame,89,6422.6949330311,6002.3180597867
source_frame,90,3650.0454399143,6113.0878132780
source_frame,91,5321.0215551520,763.7346036940
source_frame,92,5120.9435356915,1320.4085632779
source_frame,93,4578.4194956085,3111.2463042181
source_frame,94,3646.9866521095,6093.5892426814
source_frame,95,6795.3452960029,5138.9172996270
source_frame,96,3316.2334119028,7172.3763913512
source_frame,97,4379.5844143438,2901.0779907149
source_frame,98,4530.9057813094,5677.1493971827
source_frame,99,7324.0969806675,4432.2551173152
source_frame,100,5466.3587826256,2465.4047063823
source_frame,101,3851.7490412374,5416.0596136728
source_frame,102,3727.0454320904,5698.0292751056
source_frame,103,7235.2492400535,1564.7612333179
source_frame,104,3983.7202839759,4952.8236615679
source_frame,105,7647.4322379361,2374.5779791812
source_frame,106,3861.0005935706,6182.3654796395
source_frame,107,5274.7203994639,942.4793352510
source_frame,108,6297.1443768232,6536.1947666951
source_frame,109,4056.1441227233,4094.2313560853
source_frame,110,4177.8553058681,4414.1847760657
source_frame,111,4373.5423314301,3609.0886789969
source_frame,112,7090.6606906204,4348.2209953706
source_frame,113,3870.2696939242,5408.7315483144
source_frame,114,4002.0206747416,6963.8002178256
source_frame,115,3657.8343793352,6035.0072191807
source_frame,116,3411.0517000784,6706.5448872143
source_frame,117,4285.7965134325,4072.7870943518
source_frame,118,5594.0090760617,5998.3509994650
source_frame,119,3222.6972991217,7470.6626394259
source_frame,120,5703.0666818745,1757.0902210513
source_frame,121,4517.4593630635,4946.3945392225
source_frame,122,3917.6850456363,5282.1054167291
source_frame,123,6147.5592254106,7238.4384424375
source_frame,124,6173.7565720088,6913.4522011493
source_frame,125,4168.0633071262,4491.0006644649
source_frame,126,7336.6859563211,3535.9834770015
source_frame,127,4374.3294577172,3811.8556850640
source_frame,128,5266.0201811772,726.7223970678
source_frame,129,7291.4015357981,3810.3012600177
source_frame,130,4468.0702455959,4979.4185155983
source_frame,131,3272.6630705756,7298.2831465838
source_frame,132,4844.5262324333,2183.2110713890
source_frame,133,5944.8234061116,8047.0091840365
source_frame,134,6920.5543074926,4823.0738489792
source_frame,135,4233.2097683643,4876.6656448653
source_frame,136,5825.0942277890,8249.9131553694
source_frame,137,3374.9989200101,7050.3612227090
source_frame,138,5980.5686101632,4700.2397893679
source_frame,139,4472.0461727984,3142.3955979158
source_frame,140,3470.0197993914,6601.9229687682
source_frame,141,3738.8617897639,6175.1602730813
source_frame,142,6361.0502411357,6174.6007681405
source_frame,143,5531.2396639940,6019.1603032616
source_frame,144,5919.2294801250,8082.8767848594
source_frame,145,3189.5820829870,7473.1662394894
source_frame,146,6653.3229125647,5521.0181720052
source_frame,147,3708.5204334792,5993.2889685388
source_frame,148,3347.9610318504,6959.3659524533
source_frame,149,6103.8680467360,7403.0038284086
source_frame,150,4830.1030078652,2121.3715462727
source_frame,151,5878.3688043071,8126.2202458802
source_frame,152,4821.5129497597,2246.1123765588
source_frame,153,4651.6091214512,2678.4140756686
source_frame,154,5312.8664307615,734.1877754547
source_frame,155,6934.5440245235,5729.0367608705
source_frame,156,4943.3547590007,1882.8624518480
source_frame,157,7765.9407342920,2043.6962029430
source_frame,158,4701.4092155005,2417.7362930272
source_frame,159,3917.6749298484,5183.5796243212
source_frame,160,6961.7610200329,5005.8133008035
source_frame,161,4862.3880111335,2079.2139972534
source_frame,162,3432.9334859134,6841.5180857150
source_frame,163,7526.5662703602,2837.5731289554
source_frame,164,6162.3098005413,6995.6361396675
source_frame,165,4620.5883319326,5713.0966156234
source_frame,166,4053.2300398546,4819.8415069287
source_frame,167,6633.1427916109,5679.7112163937
source_frame,168,6617.0672980590,5527.8957299334
source_frame,169,6255.4360055070,3371.0204505557
source_frame,170,6948.9867750411,2191.0924286569
source_frame,171,4189.6180870345,4371.8762789893
source_frame,172,8152.9724895136,1843.3325326769
source_frame,173,6348.9958737187,6432.7944834787
source_frame,174,6272.9418226027,6224.1248651512
source_frame,175,7879.5370155004,1828.6103725156
source_frame,176,7425.2749286446,3270.8556240167
source_frame,177,7219.9548217222,3864.0207787591
source_frame,178,7144.1653836151,4215.2627375069
source_frame,179,7440.5139271587,3080.6644958600
source_frame,180,4112.8616089442,4768.5065681287
source_frame,181,5494.9669975899,1685.7990849551
source_frame,182,6760.4040828984,5287.0339935267
source_frame,183,7164.7962086230,3662.5724953164
source_frame,184,3973.2111904132,5076.9337644566
source_frame,185,8000.5222582217,1440.0354795806
source_frame,186,4783.7145065439,4317.1841855661
source_frame,187,5417.2758965311,5921.0781549979
source_frame,188,3753.7636151703,5702.0781232651
source_frame,189,5155.9987828482,1240.3997457316
source_frame,190,7188.0509875041,4000.4486074894
source_frame,191,6517.6725459233,2044.0587497044
source_frame,192,4857.3426690475,2023.1788803617
source_frame,193,4334.0318909296,3866.8933240239
source_frame,194,6313.2086908900,6657.7442616451
source_frame,195,7350.1910090460,4445.8566450588
source_frame,196,6684.0760736523,5430.1318473504
source_frame,197,7167.2852968617,4162.2297647885
source_frame,198,7564.0355147266,2641.5012695142
source_frame,199,3793.1827620760,5501.7925316480
source_frame,200,3882.3679846770,5248.6210750500
source_frame,201,3871.5636711456,5348.8946618954
source_frame,202,4477.9957901388,3352.7623250870
source_frame,203,5946.1032254097,8139.3402422063
source_frame,204,5327.9990654947,6629.6041537779
source_frame,205,3184.6684854481,7720.2722071578
source_frame,206,6642.0942632557,5447.1917137565
source_frame,207,3810.4175213757,5703.9205645826
