label,index,x,y
source_frame,0,6462.1902188251,4943.3965730196
source_frame,1,3633.8419095772,5775.2442791603
source_frame,2,3445.2056373211,7186.8552311228
source_frame,3,6324.4330016056,5646.2228031452
source_frame,4,6989.3405838842,1417.0702974249
source_frame,5,3476.3408149591,7640.2696252696
source_frame,6,3518.2188849612,7174.7310258169
source_frame,7,6813.7032235886,2486.5422302075
source_frame,8,6433.3968212648,5317.1816788002
source_frame,9,6416.9280060648,5451.4057817845
source_frame,10,6620.1754547099,3873.1627265663
source_frame,11,5361.1738768028,7249.9219066432
source_frame,12,6274.3658363325,6801.3352306351
source_frame,13,6866.4029296964,2122.2056755055
source_frame,14,6546.3227085401,4623.7359657287
source_frame,15,3732.8162361472,4896.3270336950
source_frame,16,6351.0375184896,5702.0120668988
source_frame,17,4107.4158599219,7115.5666458549
source_frame,18,6881.1074544138,1780.8107002275
source_frame,19,3848.0417309520,4383.3007187583
source_frame,20,4472.6890410946,970.3113704976
source_frame,21,5650.5549624960,4537.8708873892
source_frame,22,6213.6115927429,7021.0366004372
source_frame,23,3835.2530232447,4152.6424407305
source_frame,24,3415.0571993649,7925.8735399556
source_frame,25,3538.3170624580,7022.6012941293
source_frame,26,3934.7924978212,2800.5353836743
source_frame,27,5736.6704759627,2476.1092274477
source_frame,28,6040.8341471753,7250.7670020252
source_frame,29,6260.2637715961,6851.0200064914
source_frame,30,3735.5601641729,2977.1498074792
source_frame,31,3889.4196906067,3683.0144050658
source_frame,32,3629.5764809271,5795.5925606074
source_frame,33,6412.4816535920,4603.1637530707
source_frame,34,3405.2004140480,7539.7160189509
source_frame,35,6880.5574059644,1272.0956279088
source_frame,36,3910.6516571931,3121.6355676787
source_frame,37,4295.1554354651,7767.9011747156
source_frame,38,3617.4186766015,5949.0350317800
source_frame,39,4182.2970996140,7824.4981069869
source_frame,40,6687.3343201636,2852.6186413983
source_frame,41,5634.7632499456,1096.1581983124
source_frame,42,3892.8277481035,3000.6230442305
source_frame,43,3868.2106179598,3884.5514917588
source_frame,44,6838.9336429444,2490.9807035257
source_frame,45,3433.6740207571,7659.6386629790
source_frame,46,6848.9938928914,3983.7709597915
source_frame,47,3467.4125339466,7359.3632378155
source_frame,48,6821.1246834920,4667.4101262974
source_frame,49,3563.7050235045,6621.2742794468
source_frame,50,6941.8896857199,1273.0240448367
source_frame,51,6920.0708170100,1679.5699568527
source_frame,52,3920.9580680489,3017.8068814230
source_frame,53,5505.2910526246,7260.4035754648
source_frame,54,3602.9643524776,6192.1789414169
source_frame,55,3396.7438920781,7723.7220816974
source_frame,56,6718.6195017492,3289.3971079270
source_frame,57,3927.3867148844,2761.2330899811
source_frame,58,3940.2691781391,2873.2454177221
source_frame,59,4209.4067311053,912.0947840318
source_frame,60,6805.5056113399,2740.4283779094
source_frame,61,3566.4620595429,6616.7545650019
source_frame,62,6430.5566449732,5082.0372102774
source_frame,63,6738.6529460560,2959.8244745679
source_frame,64,3736.3402561782,5366.8258532585
source_frame,65,4026.1086482204,2269.8299056393
source_frame,66,3916.9755061508,4319.9995095852
source_frame,67,6256.4792090726,6782.7494693251
source_frame,68,4020.0279515375,3708.2839231608
source_frame,69,3977.1506721110,2532.2375679753
source_frame,70,4116.9450494832,1236.4442326682
source_frame,71,6399.7527742195,5322.7203188109
source_frame,72,3538.3266605660,3600.4222753031
source_frame,73,6651.5326050126,3679.6299975207
source_frame,74,6675.4625006136,3586.2972187600
source_frame,75,3865.7520940719,3266.3416734759
source_frame,76,6352.5964450920,5605.9663542530
source_frame,77,6768.0976861612,2582.6191966014
source_frame,78,4099.4890393431,1631.3529953852
source_frame,79,6698.5350975872,3777.9959561248
source_frame,80,6729.1796434301,3046.7009448180
source_frame,81,3958.2505023153,7755.2596653857
source_frame,82,6631.8768490446,2616.0706250484
source_frame,83,3482.2749019371,7163.6168560982
source_frame,84,6717.5151327379,3415.1148337496
source_frame,85,6270.9276673607,6540.1195150921
source_frame,86,3805.3654696717,4261.7471873954
source_frame,87,6072.8881208682,1118.3210921083
source_frame,88,3874.5870667942,3709.3024737884
